ID,Name,Parameter,Language,Frequency,Confidence,References
7-480-205-3,'l_ug,trough,Albanian (Tosk variety),,,
7-510-205-1,c_a'ti,roof,Albanian (Tosk variety),,,
7-520-205-1,'kas_t_,thatch,Albanian (Tosk variety),,,
7-530-205-1,kul_'mar,ridgepole,Albanian (Tosk variety),,,
7-540-205-1,ku'ngar,rafter,Albanian (Tosk variety),,,
7-540-205-3,bi'nar,rafter,Albanian (Tosk variety),,,
7-540-205-5,a'gror,rafter,Albanian (Tosk variety),,,
7-550-205-1,tra,beam,Albanian (Tosk variety),,,
7-560-205-1,hu,"post, pole",Albanian (Tosk variety),,,
7-570-205-1,d_'__as_,board,Albanian (Tosk variety),,,
7-580-205-1,hark,arch,Albanian (Tosk variety),,,
7-580-205-3,k_e'mer,arch,Albanian (Tosk variety),,,
7-610-205-1,di'bran,mason,Albanian (Tosk variety),,,
7-610-205-3,u'st_,mason,Albanian (Tosk variety),,,
7-620-205-1,'tul_,brick,Albanian (Tosk variety),,,
7-630-205-1,lac_,mortar,Albanian (Tosk variety),,,
7-630-205-3,loc_,mortar,Albanian (Tosk variety),,,
7-640-205-1,k_er'pi__,adobe,Albanian (Tosk variety),,,
7-640-205-3,pl_i'_ar,adobe,Albanian (Tosk variety),,,
8-110-205-1,buyk,farmer,Albanian (Tosk variety),,,
8-120-205-1,'ar_,field (for cultivation),Albanian (Tosk variety),,,
8-130-205-1,ba's_tin_,garden,Albanian (Tosk variety),,,
8-130-205-3,kops_t,garden,Albanian (Tosk variety),,,
8-130-205-5,'bahc_e,garden,Albanian (Tosk variety),,,
8-150-205-1,l__'vron,"cultivate, till",Albanian (Tosk variety),,,
8-150-205-3,l__'ron,"cultivate, till",Albanian (Tosk variety),,,
8-160-205-1,gar_,fence,Albanian (Tosk variety),,,
8-170-205-1,hen'dek,ditch,Albanian (Tosk variety),,,
8-170-205-3,kapt,ditch,Albanian (Tosk variety),,,
8-210-205-1,pu'non,plow,Albanian (Tosk variety),,,
8-210-205-3,l__'ron,plow,Albanian (Tosk variety),,,
8-212-205-1,'brazd_,furrow,Albanian (Tosk variety),,,
8-212-205-3,trap,furrow,Albanian (Tosk variety),,,
8-212-205-5,hu'li,furrow,Albanian (Tosk variety),,,
8-220-205-1,g_r'mih,dig,Albanian (Tosk variety),,,
8-220-205-3,g_r'mon,dig,Albanian (Tosk variety),,,
8-230-205-1,bel_,spade,Albanian (Tosk variety),,,
8-230-205-3,l_o'pat_,spade,Albanian (Tosk variety),,,
8-240-205-1,l_o'pat_,shovel,Albanian (Tosk variety),,,
8-240-205-3,k_ü'rek0,shovel,Albanian (Tosk variety),,,
8-250-205-1,s_at,hoe,Albanian (Tosk variety),,,
8-250-205-3,kep,hoe,Albanian (Tosk variety),,,
8-260-205-1,sfurk,fork,Albanian (Tosk variety),,,
8-260-205-3,t_r'furk,fork,Albanian (Tosk variety),,,
8-270-205-1,gra'buy_,rake,Albanian (Tosk variety),,,
8-270-205-3,'bran_,rake,Albanian (Tosk variety),,,
8-270-205-5,ras_'k_el_,rake,Albanian (Tosk variety),,,
8-310-205-1,mbyel,sow,Albanian (Tosk variety),,,
8-311-205-1,'far_,seed,Albanian (Tosk variety),,,
8-320-205-1,kor_,"mow, reap",Albanian (Tosk variety),,,
8-320-205-3,ko'sit,"mow, reap",Albanian (Tosk variety),,,
8-330-205-1,'drap_r,"sickle, scythe",Albanian (Tosk variety),,,
8-330-205-3,'kos_,"sickle, scythe",Albanian (Tosk variety),,,
8-330-205-5,har'kore,"sickle, scythe",Albanian (Tosk variety),,,
8-340-205-1,s_in,thresh,Albanian (Tosk variety),,,
8-350-205-1,'l__m_,threshing-floor,Albanian (Tosk variety),,,
8-410-205-1,bere'k_et,"crop, harvest",Albanian (Tosk variety),,,
8-410-205-3,'bim_,"crop, harvest",Albanian (Tosk variety),,,
8-420-205-1,'dri__,"grain (barley, oats etc)",Albanian (Tosk variety),,,
8-430-205-1,'grur_,wheat,Albanian (Tosk variety),,,
8-440-205-1,el_b,barley,Albanian (Tosk variety),,,
8-450-205-1,'_ek_r,rye,Albanian (Tosk variety),,,
8-460-205-1,t_r'___r_,oats,Albanian (Tosk variety),,,
8-470-205-1,'mis_r,"maize, corn",Albanian (Tosk variety),,,
8-480-205-1,o'riz,rice,Albanian (Tosk variety),,,
8-510-205-1,bar,grass,Albanian (Tosk variety),,,
8-520-205-1,'san_,hay,Albanian (Tosk variety),,,
8-530-205-1,'bim_,plant (noun),Albanian (Tosk variety),,,
8-531-205-1,mbyel,plant (vb),Albanian (Tosk variety),,,
8-540-205-1,'r____,root,Albanian (Tosk variety),,,
8-550-205-1,'deg_,branch,Albanian (Tosk variety),,,
8-560-205-1,'fl_et_,leaf,Albanian (Tosk variety),,,
8-560-205-3,g_e_,leaf,Albanian (Tosk variety),,,
8-570-205-1,'l_ul_e,flower,Albanian (Tosk variety),,,
8-600-205-1,'pem_,tree,Albanian (Tosk variety),,,
8-600-205-3,dru,tree,Albanian (Tosk variety),,,
8-610-205-1,dus_k,oak,Albanian (Tosk variety),,,
8-610-205-3,l_is,oak,Albanian (Tosk variety),,,
8-620-205-1,ah,beech,Albanian (Tosk variety),,,
8-630-205-1,m___'tek_n,birch,Albanian (Tosk variety),,,
8-640-205-1,'pis__,pine,Albanian (Tosk variety),,,
8-650-205-1,bre_,fir,Albanian (Tosk variety),,,
8-660-205-1,'ehul,acorn,Albanian (Tosk variety),,,
8-660-205-3,'l_ende,acorn,Albanian (Tosk variety),,,
8-670-205-1,g_a'__ore,vine,Albanian (Tosk variety),,,
8-670-205-3,'dre_e,vine,Albanian (Tosk variety),,,
8-670-205-5,'l_oze,vine,Albanian (Tosk variety),,,
8-670-205-7,_ri,vine,Albanian (Tosk variety),,,
8-680-205-1,du'han,tobacco,Albanian (Tosk variety),,,
8-690-205-1,pi du'han,smoke (tobacco),Albanian (Tosk variety),,,
8-691-205-1,fu_t,pipe,Albanian (Tosk variety),,,
8-720-205-1,k_r'c_u,tree stump,Albanian (Tosk variety),,,
8-720-205-3,c_ung,tree stump,Albanian (Tosk variety),,,
8-730-205-1,trung,tree trunk,Albanian (Tosk variety),,,
8-730-205-3,kurm,tree trunk,Albanian (Tosk variety),,,
8-730-205-5,k_ü'tük05,tree trunk,Albanian (Tosk variety),,,
8-740-205-1,c_a'tal_,forked branch,Albanian (Tosk variety),,,
8-740-205-3,ga'_ep,forked branch,Albanian (Tosk variety),,,
8-740-205-5,bi'_ore,forked branch,Albanian (Tosk variety),,,
8-750-205-1,z_arg,bark,Albanian (Tosk variety),,,
8-750-205-3,'kore,bark,Albanian (Tosk variety),,,
8-750-205-5,'blore,bark,Albanian (Tosk variety),,,
8-750-205-7,'c_ire,bark,Albanian (Tosk variety),,,
8-760-205-1,'l_imf_,sap,Albanian (Tosk variety),,,
8-760-205-3,uy_,sap,Albanian (Tosk variety),,,
8-810-205-1,'hurm_,palm tree,Albanian (Tosk variety),,,
8-810-205-3,fi'nik,palm tree,Albanian (Tosk variety),,,
8-810-205-5,'pal_m_,palm tree,Albanian (Tosk variety),,,
8-820-205-1,ko'kos,coconut,Albanian (Tosk variety),,,
8-830-205-1,a'grume,citrus fruit,Albanian (Tosk variety),,,
8-840-205-1,ba'nan_,banana tree,Albanian (Tosk variety),,,
8-910-205-1,pa'tate e '_mb_l_,sweet potato,Albanian (Tosk variety),,,
8-910-205-3,ba'tate,sweet potato,Albanian (Tosk variety),,,
8-930-205-1,su'sak,gourd,Albanian (Tosk variety),,,
8-930-205-3,'kungul,gourd,Albanian (Tosk variety),,,
8-931-205-1,'kungul,"pumpkin, squash",Albanian (Tosk variety),,,
8-940-205-1,bam'bu,bamboo,Albanian (Tosk variety),,,
8-941-205-1,kalams_e'k_er,sugar cane,Albanian (Tosk variety),,,
8-970-205-1,'hi__r,nettle,Albanian (Tosk variety),,,
8-980-205-1,k_r'pu__,mushroom,Albanian (Tosk variety),,,
9-110-205-1,b_n,"do, make",Albanian (Tosk variety),,,
9-120-205-1,pu'non,work,Albanian (Tosk variety),,,
9-140-205-1,ep,bend,Albanian (Tosk variety),,,
9-140-205-3,l_a'kon,bend,Albanian (Tosk variety),,,
9-150-205-1,'_üen-,fold,Albanian (Tosk variety),,,
9-150-205-3,pa'l_os,fold,Albanian (Tosk variety),,,
9-160-205-1,l_i_,"tie, bind",Albanian (Tosk variety),,,
9-161-205-1,zg_i_,untie,Albanian (Tosk variety),,,
9-161-205-3,c_l_i_,untie,Albanian (Tosk variety),,,
9-180-205-1,varg,chain,Albanian (Tosk variety),,,
9-180-205-3,v_ng,chain,Albanian (Tosk variety),,,
9-180-205-5,zin'_ir,chain,Albanian (Tosk variety),,,
9-190-205-1,l_i'tar,"rope, cord",Albanian (Tosk variety),,,
9-190-205-3,ko'nop,"rope, cord",Albanian (Tosk variety),,,
9-192-205-1,'nu_y_,knot (noun),Albanian (Tosk variety),,,
9-192-205-3,'_ung_,knot (noun),Albanian (Tosk variety),,,
9-192-205-5,'kotk_,knot (noun),Albanian (Tosk variety),,,
9-210-205-1,r_eh,"strike (hit, beat)",Albanian (Tosk variety),,,
9-210-205-3,go'det,"strike (hit, beat)",Albanian (Tosk variety),,,
9-220-205-1,pret,cut,Albanian (Tosk variety),,,
9-221-205-1,r__'zon,cut down,Albanian (Tosk variety),,,
9-223-205-1,_er,stab,Albanian (Tosk variety),,,
9-230-205-1,'_ik_,knife,Albanian (Tosk variety),,,
9-240-205-1,g_r'__er_,"scissors, shears",Albanian (Tosk variety),,,
9-250-205-1,s_'pat_,ax,Albanian (Tosk variety),,,
9-251-205-1,'_ad_r,adze,Albanian (Tosk variety),,,
9-251-205-3,sk_e'p_r,adze,Albanian (Tosk variety),,,
9-251-205-5,'tesk_,adze,Albanian (Tosk variety),,,
9-260-205-1,pris_,break,Albanian (Tosk variety),,,
9-261-205-1,i 'pris_ur,broken,Albanian (Tosk variety),,,
9-270-205-1,'c_ahet,split,Albanian (Tosk variety),,,
9-280-205-1,'s_k_üen5,tear,Albanian (Tosk variety),,,
9-280-205-3,c_ye__,tear,Albanian (Tosk variety),,,
9-280-205-5,s_k_e__,tear,Albanian (Tosk variety),,,
9-290-205-1,z_ve__,"flay, skin",Albanian (Tosk variety),,,
9-310-205-1,f_r'kon,"rub, wipe",Albanian (Tosk variety),,,
9-320-205-1,ten'dos,stretch,Albanian (Tosk variety),,,
9-320-205-3,ngreh,stretch,Albanian (Tosk variety),,,
9-320-205-5,nden,stretch,Albanian (Tosk variety),,,
9-330-205-1,hek_,pull,Albanian (Tosk variety),,,
9-340-205-1,nden,spread out,Albanian (Tosk variety),,,
9-340-205-3,s_trin,spread out,Albanian (Tosk variety),,,
9-340-205-5,c_ak_'__it,spread out,Albanian (Tosk variety),,,
9-341-205-1,var,hang up,Albanian (Tosk variety),,,
9-341-205-3,l__'va__,hang up,Albanian (Tosk variety),,,
9-342-205-1,s_kel_,press,Albanian (Tosk variety),,,
9-343-205-1,s_trü_2,"squeeze, wring",Albanian (Tosk variety),,,
9-343-205-3,s_tr_'ngon,"squeeze, wring",Albanian (Tosk variety),,,
9-343-205-5,ndru_p,"squeeze, wring",Albanian (Tosk variety),,,
9-343-205-7,ng_e__,"squeeze, wring",Albanian (Tosk variety),,,
9-350-205-1,der_,pour,Albanian (Tosk variety),,,
9-360-205-1,l_an,wash,Albanian (Tosk variety),,,
9-370-205-1,fs_in,sweep,Albanian (Tosk variety),,,
9-380-205-1,'fs_es_,broom,Albanian (Tosk variety),,,
9-422-205-1,'veg_l_,tool,Albanian (Tosk variety),,,
9-430-205-1,maran'goz,carpenter,Albanian (Tosk variety),,,
9-430-205-3,zdruk__'tar,carpenter,Albanian (Tosk variety),,,
9-440-205-1,nd_r'ton,build,Albanian (Tosk variety),,,
9-440-205-3,go'dit,build,Albanian (Tosk variety),,,
9-460-205-1,bi'ron,bore,Albanian (Tosk variety),,,
9-460-205-3,bri'mon,bore,Albanian (Tosk variety),,,
9-460-205-5,s_pon,bore,Albanian (Tosk variety),,,
9-461-205-1,zgav'ron,hollow out,Albanian (Tosk variety),,,
9-461-205-3,zgor'kon,hollow out,Albanian (Tosk variety),,,
9-461-205-5,l_u'gon,hollow out,Albanian (Tosk variety),,,
9-480-205-1,'s_ar_,saw,Albanian (Tosk variety),,,
9-490-205-1,c_e'ki__,hammer,Albanian (Tosk variety),,,
9-490-205-3,c_e'kan,hammer,Albanian (Tosk variety),,,
9-500-205-1,'goz_d_,nail,Albanian (Tosk variety),,,
9-560-205-1,k_i'ri__,glue,Albanian (Tosk variety),,,
9-560-205-3,'ng_it_se,glue,Albanian (Tosk variety),,,
9-600-205-1,fark_'tar,"smith, blacksmith",Albanian (Tosk variety),,,
9-600-205-3,'kovac_,"smith, blacksmith",Albanian (Tosk variety),,,
9-610-205-1,'fark_,forge,Albanian (Tosk variety),,,
9-620-205-1,'ku__r,anvil,Albanian (Tosk variety),,,
9-620-205-3,ku_,anvil,Albanian (Tosk variety),,,
9-630-205-1,der_,cast (metals),Albanian (Tosk variety),,,
9-640-205-1,ar,gold,Albanian (Tosk variety),,,
9-650-205-1,ar'g_end,silver,Albanian (Tosk variety),,,
9-650-205-3,serm,silver,Albanian (Tosk variety),,,
9-660-205-1,'bak_r,"copper, bronze",Albanian (Tosk variety),,,
9-660-205-3,bronz,"copper, bronze",Albanian (Tosk variety),,,
9-670-205-1,'hekur,iron,Albanian (Tosk variety),,,
9-680-205-1,pl_umb,lead (noun),Albanian (Tosk variety),,,
9-690-205-1,ka'lay,"tin, tinplate",Albanian (Tosk variety),,,
9-690-205-3,tene'k_e,"tin, tinplate",Albanian (Tosk variety),,,
9-710-205-1,veg'c_ar,potter,Albanian (Tosk variety),,,
9-710-205-3,po'c_ar,potter,Albanian (Tosk variety),,,
9-710-205-5,s_tam'bar,potter,Albanian (Tosk variety),,,
9-710-205-7,vor'bar,potter,Albanian (Tosk variety),,,
9-730-205-1,'gl_in_,clay,Albanian (Tosk variety),,,
9-730-205-3,ka'is_t_,clay,Albanian (Tosk variety),,,
9-730-205-5,del_'tin_,clay,Albanian (Tosk variety),,,
9-730-205-7,ar'g_il__,clay,Albanian (Tosk variety),,,
9-740-205-1,k_el_k_,glass,Albanian (Tosk variety),,,
9-740-205-3,_am,glass,Albanian (Tosk variety),,,
9-750-205-1,p_r'li_,"weave, plait",Albanian (Tosk variety),,,
9-750-205-3,in'don,"weave, plait",Albanian (Tosk variety),,,
9-750-205-5,end,"weave, plait",Albanian (Tosk variety),,,
9-760-205-1,'s_port_,basket,Albanian (Tosk variety),,,
9-760-205-3,kos_,basket,Albanian (Tosk variety),,,
9-770-205-1,r_o'goz,mat,Albanian (Tosk variety),,,
9-770-205-3,'has_r,mat,Albanian (Tosk variety),,,
9-771-205-1,si_a'de,rug,Albanian (Tosk variety),,,
9-790-205-1,er'as_k_,fan (noun),Albanian (Tosk variety),,,
9-790-205-3,e'rore,fan (noun),Albanian (Tosk variety),,,
9-791-205-1,hala'dit,fan (vb),Albanian (Tosk variety),,,
9-791-205-3,pa'hit,fan (vb),Albanian (Tosk variety),,,
9-810-205-1,g_end,carve,Albanian (Tosk variety),,,
9-810-205-3,ska'l_it,carve,Albanian (Tosk variety),,,
9-820-205-1,'g_end_s,sculptor,Albanian (Tosk variety),,,
9-820-205-3,skulp'tor,sculptor,Albanian (Tosk variety),,,
9-820-205-5,dal_'tues,sculptor,Albanian (Tosk variety),,,
9-830-205-1,s_ta'tore,statue,Albanian (Tosk variety),,,
9-830-205-3,sta'tuy_,statue,Albanian (Tosk variety),,,
9-840-205-1,'dal_t_,chisel,Albanian (Tosk variety),,,
9-880-205-1,'boy_ 'ng_ür_k,paint (noun),Albanian (Tosk variety),,,
9-890-205-1,boya'tis,paint (vb),Albanian (Tosk variety),,,
10-110-205-1,l__'viz,move,Albanian (Tosk variety),,,
10-110-205-3,'ec__n,move,Albanian (Tosk variety),,,
10-120-205-1,p_r'mbüs0,turn over,Albanian (Tosk variety),,,
10-130-205-1,r_otu'lon,turn around,Albanian (Tosk variety),,,
10-130-205-3,'k_ehet,turn around,Albanian (Tosk variety),,,
10-140-205-1,mb_'__tyel,"wind, wrap",Albanian (Tosk variety),,,
10-150-205-1,r_otu'lon,roll,Albanian (Tosk variety),,,
10-160-205-1,r__'zon,drop (vb),Albanian (Tosk variety),,,
10-160-205-3,l__'__on,drop (vb),Albanian (Tosk variety),,,
10-170-205-1,dre_,twist,Albanian (Tosk variety),,,
10-210-205-1,'ngrihet,rise,Albanian (Tosk variety),,,
10-220-205-1,ngreh,"raise, lift",Albanian (Tosk variety),,,
10-230-205-1,bie,fall,Albanian (Tosk variety),,,
10-230-205-3,ra,fall,Albanian (Tosk variety),,,
10-230-205-5,r__'zohet,fall,Albanian (Tosk variety),,,
10-240-205-1,pi'kon,drip,Albanian (Tosk variety),,,
10-250-205-1,he_,throw,Albanian (Tosk variety),,,
10-250-205-3,fl_ak,throw,Albanian (Tosk variety),,,
10-252-205-1,kap,catch (ball),Albanian (Tosk variety),,,
10-252-205-3,z_,catch (ball),Albanian (Tosk variety),,,
10-260-205-1,s_kund,shake,Albanian (Tosk variety),,,
10-260-205-3,s_uk,shake,Albanian (Tosk variety),,,
10-260-205-5,tund,shake,Albanian (Tosk variety),,,
10-320-205-1,r_ye_,flow,Albanian (Tosk variety),,,
10-320-205-3,zbraz,flow,Albanian (Tosk variety),,,
10-330-205-1,fun'dos,sink,Albanian (Tosk variety),,,
10-330-205-3,mbu_t,sink,Albanian (Tosk variety),,,
10-330-205-5,'zdru_pet,sink,Albanian (Tosk variety),,,
10-340-205-1,plus'kon,float,Albanian (Tosk variety),,,
10-340-205-3,flus'kon,float,Albanian (Tosk variety),,,
10-350-205-1,no'ton,swim,Albanian (Tosk variety),,,
10-351-205-1,'z_ütet2,dive,Albanian (Tosk variety),,,
10-351-205-3,'kri_et,dive,Albanian (Tosk variety),,,
10-352-205-1,lapa's_it,splash,Albanian (Tosk variety),,,
10-370-205-1,fl_utu'ron,fly (vb),Albanian (Tosk variety),,,
10-380-205-1,fru_n,blow,Albanian (Tosk variety),,,
10-410-205-1,zva'r_itet,"creep, crawl",Albanian (Tosk variety),,,
10-410-205-3,z_ar'gohet,"creep, crawl",Albanian (Tosk variety),,,
10-412-205-1,g_u__'zohet,kneel,Albanian (Tosk variety),,,
10-413-205-1,'s_uket,crouch,Albanian (Tosk variety),,,
10-413-205-3,'mbl_i_et,crouch,Albanian (Tosk variety),,,
10-420-205-1,s_ket,"slide, slip",Albanian (Tosk variety),,,
10-420-205-3,r__'__k_et,"slide, slip",Albanian (Tosk variety),,,
10-430-205-1,'hi_et,"jump, leap",Albanian (Tosk variety),,,
10-430-205-3,k_r'c_en,"jump, leap",Albanian (Tosk variety),,,
10-431-205-1,s_kel_'mon,kick,Albanian (Tosk variety),,,
10-440-205-1,k_r'c_en,dance,Albanian (Tosk variety),,,
10-440-205-3,va'lon,dance,Albanian (Tosk variety),,,
10-450-205-1,'ec__n,walk,Albanian (Tosk variety),,,
10-450-205-3,m_'k_mbet,walk,Albanian (Tosk variety),,,
10-451-205-1,c_a'l_on,limp,Albanian (Tosk variety),,,
10-460-205-1,bre_,run,Albanian (Tosk variety),,,
10-460-205-3,vra'pon,run,Albanian (Tosk variety),,,
10-460-205-5,rend,run,Albanian (Tosk variety),,,
10-470-205-1,s_kon,go,Albanian (Tosk variety),,,
10-470-205-3,'vete,go,Albanian (Tosk variety),,,
10-472-205-1,'ng_itet,climb,Albanian (Tosk variety),,,
10-472-205-3,'hip_n,climb,Albanian (Tosk variety),,,
10-473-205-1,zbret,go down,Albanian (Tosk variety),,,
10-474-205-1,del_,go out,Albanian (Tosk variety),,,
10-480-205-1,vyen,come,Albanian (Tosk variety),,,
10-481-205-1,'k_ehet,come back,Albanian (Tosk variety),,,
10-490-205-1,'ik_n,"go away, depart",Albanian (Tosk variety),,,
10-491-205-1,'s_embet,disappear,Albanian (Tosk variety),,,
10-491-205-3,'z_duket,disappear,Albanian (Tosk variety),,,
10-510-205-1,ar_a'tiset,flee,Albanian (Tosk variety),,,
10-520-205-1,ndyek,follow,Albanian (Tosk variety),,,
10-530-205-1,ndyek,pursue,Albanian (Tosk variety),,,
10-530-205-3,pi'l_ohet,pursue,Albanian (Tosk variety),,,
10-550-205-1,a'r_in,"reach, arrive",Albanian (Tosk variety),,,
10-560-205-1,a'frohet,approach,Albanian (Tosk variety),,,
10-570-205-1,hu_n,enter,Albanian (Tosk variety),,,
10-570-205-3,'futet,enter,Albanian (Tosk variety),,,
10-610-205-1,mban,carry (bear),Albanian (Tosk variety),,,
10-610-205-3,mbart,carry (bear),Albanian (Tosk variety),,,
10-620-205-1,syel,bring,Albanian (Tosk variety),,,
10-620-205-3,'bie,bring,Albanian (Tosk variety),,,
10-630-205-1,d_r'gon,send,Albanian (Tosk variety),,,
10-630-205-3,c_on,send,Albanian (Tosk variety),,,
10-640-205-1,prin,lead (vb),Albanian (Tosk variety),,,
10-640-205-3,u__'hek_,lead (vb),Albanian (Tosk variety),,,
10-650-205-1,c_on,drive,Albanian (Tosk variety),,,
10-650-205-3,nget,drive,Albanian (Tosk variety),,,
10-660-205-1,ka'l_on,ride,Albanian (Tosk variety),,,
10-670-205-1,s_tün0,"push, shove",Albanian (Tosk variety),,,
10-710-205-1,'r_ug_,road,Albanian (Tosk variety),,,
10-710-205-3,'u__,road,Albanian (Tosk variety),,,
10-720-205-1,s_teg,path,Albanian (Tosk variety),,,
10-720-205-3,'u__,path,Albanian (Tosk variety),,,
10-720-205-5,r_av_,path,Albanian (Tosk variety),,,
10-740-205-1,'ur_,bridge,Albanian (Tosk variety),,,
10-750-205-1,ka'r_oc__,"carriage, wagon, cart",Albanian (Tosk variety),,,
10-750-205-3,'k_e__e,"carriage, wagon, cart",Albanian (Tosk variety),,,
10-750-205-5,'kar_o,"carriage, wagon, cart",Albanian (Tosk variety),,,
10-760-205-1,'r_ot_,wheel,Albanian (Tosk variety),,,
10-770-205-1,aks,axle,Albanian (Tosk variety),,,
10-770-205-3,bos_t,axle,Albanian (Tosk variety),,,
10-780-205-1,'zg_e__,yoke,Albanian (Tosk variety),,,
10-810-205-1,a'niye,ship,Albanian (Tosk variety),,,
10-830-205-1,'vark_,boat,Albanian (Tosk variety),,,
10-830-205-3,'bark_,boat,Albanian (Tosk variety),,,
10-830-205-5,'lund_r,boat,Albanian (Tosk variety),,,
10-840-205-1,trap,raft,Albanian (Tosk variety),,,
10-840-205-3,args_,raft,Albanian (Tosk variety),,,
10-840-205-5,pa'rom,raft,Albanian (Tosk variety),,,
10-850-205-1,l_u'gat_,oar,Albanian (Tosk variety),,,
10-850-205-3,r_em,oar,Albanian (Tosk variety),,,
10-850-205-5,pala'mar,oar,Albanian (Tosk variety),,,
10-851-205-1,l_o'pat_,paddle (noun),Albanian (Tosk variety),,,
10-852-205-1,vo'zit,row (vb),Albanian (Tosk variety),,,
10-860-205-1,ti'mon,rudder,Albanian (Tosk variety),,,
10-870-205-1,s_u'l_ic__,mast,Albanian (Tosk variety),,,
10-870-205-3,di'rek,mast,Albanian (Tosk variety),,,
10-870-205-5,al_'bur_,mast,Albanian (Tosk variety),,,
10-880-205-1,vel_,sail (noun),Albanian (Tosk variety),,,
10-880-205-3,p_l_'hur_,sail (noun),Albanian (Tosk variety),,,
10-890-205-1,spi'ranc__,anchor,Albanian (Tosk variety),,,
10-890-205-3,'kan__,anchor,Albanian (Tosk variety),,,
10-910-205-1,l_i'man,"harbor, port",Albanian (Tosk variety),,,
10-910-205-3,port,"harbor, port",Albanian (Tosk variety),,,
10-910-205-5,'skel__,"harbor, port",Albanian (Tosk variety),,,
10-920-205-1,zbar'kon,land (vb),Albanian (Tosk variety),,,
11-110-205-1,ka,have,Albanian (Tosk variety),,,
11-120-205-1,zota'ron,"own, possess",Albanian (Tosk variety),,,
11-130-205-1,mer_,take,Albanian (Tosk variety),,,
11-130-205-3,z_,take,Albanian (Tosk variety),,,
11-140-205-1,kap,"seize, grasp",Albanian (Tosk variety),,,
11-140-205-3,r_ok,"seize, grasp",Albanian (Tosk variety),,,
11-140-205-5,p_r'f__in,"seize, grasp",Albanian (Tosk variety),,,
11-150-205-1,mban,hold,Albanian (Tosk variety),,,
11-160-205-1,mer_,"get, obtain",Albanian (Tosk variety),,,
11-160-205-3,fi'ton,"get, obtain",Albanian (Tosk variety),,,
11-170-205-1,mban,"keep, retain",Albanian (Tosk variety),,,
11-170-205-3,'ruan,"keep, retain",Albanian (Tosk variety),,,
11-180-205-1,g__,thing,Albanian (Tosk variety),,,
11-180-205-3,send,thing,Albanian (Tosk variety),,,
11-180-205-5,'pun_,thing,Albanian (Tosk variety),,,
11-210-205-1,yep,give,Albanian (Tosk variety),,,
11-220-205-1,k_en,give back,Albanian (Tosk variety),,,
11-240-205-1,'ruan,"preserve, look after",Albanian (Tosk variety),,,
11-250-205-1,s_p_'ton,"save, rescue",Albanian (Tosk variety),,,
11-270-205-1,pris_,destroy,Albanian (Tosk variety),,,
11-280-205-1,d_m'ton,"harm, injure, damage",Albanian (Tosk variety),,,
11-280-205-3,vret,"harm, injure, damage",Albanian (Tosk variety),,,
11-310-205-1,k_r'kon,"seek, look for",Albanian (Tosk variety),,,
11-320-205-1,g_en,find,Albanian (Tosk variety),,,
11-330-205-1,humb,lose,Albanian (Tosk variety),,,
11-340-205-1,l__'__on,"release, let go",Albanian (Tosk variety),,,
11-430-205-1,pa'ra,money,Albanian (Tosk variety),,,
11-440-205-1,mo'ne__,coin,Albanian (Tosk variety),,,
11-510-205-1,i be'gats__m,rich,Albanian (Tosk variety),,,
11-510-205-3,i 'pasur,rich,Albanian (Tosk variety),,,
11-510-205-5,ze'ng_in,rich,Albanian (Tosk variety),,,
11-520-205-1,fuka'ra,poor,Albanian (Tosk variety),,,
11-530-205-1,'l_üp_s2,beggar,Albanian (Tosk variety),,,
11-540-205-1,ko'pr_ac_,"avaricious, stingy",Albanian (Tosk variety),,,
11-540-205-3,sa'raf,"avaricious, stingy",Albanian (Tosk variety),,,
11-540-205-5,c_in'gun,"avaricious, stingy",Albanian (Tosk variety),,,
11-610-205-1,yep 'hua,lend,Albanian (Tosk variety),,,
11-610-205-3,yep bor_,lend,Albanian (Tosk variety),,,
11-610-205-5,'huan,lend,Albanian (Tosk variety),,,
11-620-205-1,mer_ 'hua,borrow,Albanian (Tosk variety),,,
11-620-205-3,hua'zon,borrow,Albanian (Tosk variety),,,
11-630-205-1,detu_'rohet,owe,Albanian (Tosk variety),,,
11-640-205-1,bor_,debt,Albanian (Tosk variety),,,
11-640-205-3,detu_'rim,debt,Albanian (Tosk variety),,,
11-650-205-1,pa'guan,pay (vb),Albanian (Tosk variety),,,
11-660-205-1,loga'ri,"account, reckoning",Albanian (Tosk variety),,,
11-690-205-1,ta'g_r,"tax, tribute",Albanian (Tosk variety),,,
11-690-205-3,ha'rac_,"tax, tribute",Albanian (Tosk variety),,,
11-770-205-1,pay'ton,hire,Albanian (Tosk variety),,,
11-770-205-3,anga'z_on,hire,Albanian (Tosk variety),,,
11-780-205-1,'pag_,wages,Albanian (Tosk variety),,,
11-790-205-1,fi'ton,earn,Albanian (Tosk variety),,,
11-790-205-3,z_,earn,Albanian (Tosk variety),,,
11-790-205-5,k_it,earn,Albanian (Tosk variety),,,
11-810-205-1,bl_en,buy,Albanian (Tosk variety),,,
11-820-205-1,s_et,sell,Albanian (Tosk variety),,,
11-830-205-1,k_'mben,"trade, barter",Albanian (Tosk variety),,,
11-830-205-3,treg'ton,"trade, barter",Albanian (Tosk variety),,,
11-830-205-5,treg,"trade, barter",Albanian (Tosk variety),,,
11-840-205-1,treg'tar,merchant,Albanian (Tosk variety),,,
